user_id,age,country,religion,continent
4199,26.0,usa,christian,n_america
199755,41.0,usa,christian,n_america
4203,48.0,usa,christian,n_america
60838,58.0,usa,christian,n_america
268251,26.0,usa,christian,n_america
4207,19.0,spain,christian,europe
136860,52.0,spain,christian,europe
4208,41.0,usa,christian,n_america
11685,61.0,usa,christian,n_america
58011,38.0,australia,christian,ause
109896,22.0,australia,christian,ause
192960,40.0,australia,christian,ause
267937,55.0,england,christian,europe
4216,39.0,usa,christian,n_america
31951,33.0,canada,christian,n_america
213324,48.0,england,christian,europe
4574,38.0,usa,christian,n_america
46368,31.0,usa,christian,n_america
59488,29.0,usa,christian,n_america
66214,36.0,usa,christian,n_america
66467,22.0,germany,christian,europe
188231,32.0,usa,christian,n_america
224326,40.0,england,christian,europe
274880,29.0,usa,christian,n_america
277237,42.0,usa,christian,n_america
17901,66.0,usa,christian,n_america
26721,19.0,usa,christian,n_america
109288,52.0,usa,christian,n_america
130312,68.0,usa,christian,n_america
133381,28.0,usa,christian,n_america
220300,39.0,usa,christian,n_america
254191,30.0,usa,christian,n_america
256700,56.0,usa,christian,n_america
260688,47.0,usa,christian,n_america
20539,36.0,usa,christian,n_america
185095,37.0,usa,christian,n_america
194025,33.0,usa,christian,n_america
207557,41.0,usa,christian,n_america
11619,28.0,japan,buddism,e_asia
17523,23.0,usa,christian,n_america
41343,29.0,usa,christian,n_america
43897,52.0,usa,christian,n_america
108248,49.0,usa,christian,n_america
121630,49.0,canada,christian,n_america
133399,39.0,usa,christian,n_america
155255,29.0,usa,christian,n_america
176090,28.0,usa,christian,n_america
185031,29.0,spain,christian,europe
191069,50.0,usa,christian,n_america
212822,65.0,usa,christian,n_america
227186,35.0,usa,christian,n_america
229056,22.0,usa,christian,n_america
230710,30.0,usa,christian,n_america
275780,53.0,usa,christian,n_america
191830,40.0,germany,christian,europe
12120,32.0,germany,christian,europe
35739,45.0,germany,christian,europe
73991,59.0,austria,christian,europe
92909,29.0,germany,christian,europe
97777,25.0,usa,christian,n_america
115589,44.0,germany,christian,europe
140219,30.0,germany,christian,europe
157730,34.0,germany,christian,europe
219837,24.0,germany,christian,europe
220081,34.0,germany,christian,europe
243548,38.0,germany,christian,europe
253966,30.0,germany,christian,europe
278139,33.0,usa,christian,n_america
21020,33.0,germany,christian,europe
34444,33.0,germany,christian,europe
78490,38.0,germany,christian,europe
152223,40.0,switzerland,christian,europe
170181,32.0,germany,christian,europe
90481,48.0,germany,christian,europe
140865,24.0,germany,christian,europe
222212,38.0,germany,christian,europe
230898,27.0,austria,christian,europe
242813,29.0,germany,christian,europe
8807,42.0,china,buddism,e_asia
56338,35.0,germany,christian,europe
63436,30.0,germany,christian,europe
87297,17.0,germany,christian,europe
109298,27.0,germany,christian,europe
161498,45.0,germany,christian,europe
172343,40.0,germany,christian,europe
258920,33.0,germany,christian,europe
276580,44.0,germany,christian,europe
212213,23.0,germany,christian,europe
218858,44.0,germany,christian,europe
20854,29.0,germany,christian,europe
27741,29.0,germany,christian,europe
97314,55.0,usa,christian,n_america
61634,45.0,germany,christian,europe
92704,33.0,germany,christian,europe
228569,32.0,germany,christian,europe
267020,45.0,germany,christian,europe
57623,21.0,germany,christian,europe
246040,26.0,germany,christian,europe
228093,38.0,germany,christian,europe
168675,45.0,germany,christian,europe
217991,30.0,germany,christian,europe
221533,27.0,germany,christian,europe
8667,58.0,austria,christian,europe
66686,25.0,germany,christian,europe
125646,30.0,germany,christian,europe
166630,33.0,usa,christian,n_america
257982,33.0,germany,christian,europe
4224,40.0,germany,christian,europe
165411,33.0,germany,christian,europe
4226,24.0,usa,christian,n_america
43186,47.0,usa,christian,n_america
92830,55.0,usa,christian,n_america
134004,35.0,usa,christian,n_america
16141,54.0,usa,christian,n_america
16833,37.0,usa,christian,n_america
19384,31.0,england,christian,europe
23580,53.0,usa,christian,n_america
25047,21.0,usa,christian,n_america
37649,58.0,usa,christian,n_america
38262,36.0,canada,christian,n_america
43425,62.0,usa,christian,n_america
47959,56.0,england,christian,europe
54373,52.0,usa,christian,n_america
59142,21.0,canada,christian,n_america
68955,26.0,usa,christian,n_america
80322,27.0,usa,christian,n_america
93603,28.0,usa,christian,n_america
95294,31.0,usa,christian,n_america
98330,41.0,usa,christian,n_america
118093,47.0,usa,christian,n_america
121126,27.0,usa,christian,n_america
128931,22.0,newzealand,christian,ause
131236,23.0,usa,christian,n_america
133034,24.0,singapore,buddism,en_asia
134606,61.0,usa,christian,n_america
135425,29.0,switzerland,christian,europe
137469,18.0,usa,christian,n_america
138282,39.0,canada,christian,n_america
155088,43.0,usa,christian,n_america
157923,21.0,canada,christian,n_america
163511,34.0,usa,christian,n_america
164844,31.0,usa,christian,n_america
166610,30.0,usa,christian,n_america
169884,31.0,usa,christian,n_america
171647,14.0,usa,christian,n_america
173954,59.0,usa,christian,n_america
174488,18.0,canada,christian,n_america
178753,47.0,usa,christian,n_america
182488,45.0,usa,christian,n_america
188360,47.0,usa,christian,n_america
193918,38.0,usa,christian,n_america
194318,67.0,usa,christian,n_america
197111,48.0,usa,christian,n_america
208367,29.0,canada,christian,n_america
218195,47.0,usa,christian,n_america
221505,57.0,usa,christian,n_america
225767,16.0,usa,christian,n_america
243493,16.0,usa,christian,n_america
246944,24.0,canada,christian,n_america
263213,37.0,newzealand,christian,ause
278645,27.0,usa,christian,n_america
122215,14.0,usa,christian,n_america
232587,25.0,england,christian,europe
152344,47.0,usa,christian,n_america
165766,46.0,canada,christian,n_america
253825,26.0,usa,christian,n_america
4246,36.0,england,christian,europe
144069,46.0,usa,christian,n_america
259985,40.0,canada,christian,n_america
110960,50.0,usa,christian,n_america
128273,62.0,canada,christian,n_america
183961,57.0,usa,christian,n_america
4255,23.0,switzerland,christian,europe
4258,48.0,switzerland,christian,europe
98633,17.0,usa,christian,n_america
4260,31.0,france,christian,europe
20055,22.0,usa,christian,n_america
194146,22.0,france,christian,europe
197685,33.0,usa,christian,n_america
235303,26.0,france,christian,europe
241418,23.0,usa,christian,n_america
125213,23.0,france,christian,europe
266366,29.0,france,christian,europe
4271,38.0,italy,christian,europe
218360,32.0,england,christian,europe
4273,15.0,usa,christian,n_america
202620,24.0,usa,christian,n_america
14553,24.0,spain,christian,europe
136021,39.0,spain,christian,europe
167415,49.0,spain,christian,europe
4278,40.0,denmark,christian,europe
47854,42.0,usa,christian,n_america
171762,26.0,usa,christian,n_america
200054,20.0,usa,christian,n_america
4286,51.0,usa,christian,n_america
108865,25.0,usa,christian,n_america
202746,52.0,usa,christian,n_america
4292,60.0,usa,christian,n_america
4309,34.0,usa,christian,n_america
4333,17.0,spain,christian,europe
136386,21.0,spain,christian,europe
181099,25.0,spain,christian,europe
206221,16.0,spain,christian,europe
213773,19.0,spain,christian,europe
230286,29.0,spain,christian,europe
17514,45.0,usa,christian,n_america
74487,43.0,usa,christian,n_america
68041,24.0,usa,christian,n_america
69538,44.0,usa,christian,n_america
119391,52.0,usa,christian,n_america
126723,16.0,usa,christian,n_america
172737,19.0,usa,christian,n_america
182803,40.0,usa,christian,n_america
185311,44.0,usa,christian,n_america
199054,33.0,usa,christian,n_america
200641,51.0,usa,christian,n_america
204251,37.0,australia,christian,ause
219193,15.0,usa,christian,n_america
275029,15.0,canada,christian,n_america
44594,27.0,canada,christian,n_america
106910,55.0,usa,christian,n_america
267721,28.0,usa,christian,n_america
18512,25.0,usa,christian,n_america
101917,44.0,usa,christian,n_america
80605,28.0,italy,christian,europe
159053,33.0,italy,christian,europe
28494,55.0,australia,christian,ause
48326,35.0,italy,christian,europe
128551,46.0,italy,christian,europe
130955,41.0,italy,christian,europe
156548,29.0,italy,christian,europe
194002,33.0,italy,christian,europe
197978,32.0,italy,christian,europe
249351,31.0,italy,christian,europe
273708,11.0,italy,christian,europe
10927,31.0,italy,christian,europe
73619,36.0,italy,christian,europe
4343,38.0,japan,buddism,e_asia
4358,26.0,usa,christian,n_america
67168,18.0,netherlands,christian,europe
119350,24.0,usa,christian,n_america
174015,38.0,usa,christian,n_america
181260,32.0,usa,christian,n_america
209467,52.0,usa,christian,n_america
233734,32.0,england,christian,europe
109258,39.0,usa,christian,n_america
4363,22.0,spain,christian,europe
75719,49.0,usa,christian,n_america
256463,24.0,usa,christian,n_america
4369,74.0,canada,christian,n_america
20714,51.0,canada,christian,n_america
23665,47.0,usa,christian,n_america
26332,30.0,england,christian,europe
31760,31.0,usa,christian,n_america
31980,32.0,usa,christian,n_america
50301,37.0,canada,christian,n_america
63319,55.0,usa,christian,n_america
72022,38.0,usa,christian,n_america
86203,37.0,canada,christian,n_america
88327,46.0,canada,christian,n_america
100273,41.0,canada,christian,n_america
129841,38.0,usa,christian,n_america
210496,42.0,usa,christian,n_america
263792,57.0,usa,christian,n_america
264809,39.0,usa,christian,n_america
270120,37.0,canada,christian,n_america
4375,32.0,usa,christian,n_america
84748,14.0,usa,christian,n_america
93954,58.0,usa,christian,n_america
110815,47.0,canada,christian,n_america
207958,40.0,canada,christian,n_america
10578,16.0,usa,christian,n_america
188663,57.0,usa,christian,n_america
175051,25.0,usa,christian,n_america
187857,60.0,usa,christian,n_america
51093,58.0,usa,christian,n_america
210292,53.0,usa,christian,n_america
45361,21.0,usa,christian,n_america
84526,24.0,usa,christian,n_america
119773,19.0,usa,christian,n_america
209959,40.0,usa,christian,n_america
268960,25.0,usa,christian,n_america
5430,47.0,usa,christian,n_america
181224,23.0,usa,christian,n_america
101583,65.0,usa,christian,n_america
40700,50.0,canada,christian,n_america
124065,17.0,usa,christian,n_america
46483,32.0,usa,christian,n_america
183528,32.0,canada,christian,n_america
260829,34.0,usa,christian,n_america
121345,29.0,usa,christian,n_america
217212,65.0,usa,christian,n_america
49372,45.0,usa,christian,n_america
170972,28.0,usa,christian,n_america
179270,32.0,switzerland,christian,europe
132006,31.0,usa,christian,n_america
148196,16.0,usa,christian,n_america
215852,50.0,usa,christian,n_america
75977,45.0,usa,christian,n_america
83625,38.0,usa,christian,n_america
193378,26.0,usa,christian,n_america
227156,21.0,usa,christian,n_america
230778,67.0,usa,christian,n_america
167955,35.0,usa,christian,n_america
201384,14.0,singapore,buddism,en_asia
220695,29.0,usa,christian,n_america
225863,35.0,usa,christian,n_america
101311,19.0,usa,christian,n_america
214432,36.0,usa,christian,n_america
19695,30.0,usa,christian,n_america
179731,58.0,usa,christian,n_america
200631,51.0,australia,christian,ause
113866,24.0,usa,christian,n_america
33021,40.0,usa,christian,n_america
219835,41.0,usa,christian,n_america
68491,46.0,england,christian,europe
122474,34.0,usa,christian,n_america
138098,17.0,usa,christian,n_america
19221,33.0,usa,christian,n_america
43664,30.0,usa,christian,n_america
4418,35.0,usa,christian,n_america
117583,28.0,usa,christian,n_america
118705,56.0,usa,christian,n_america
201267,45.0,usa,christian,n_america
205046,25.0,usa,christian,n_america
37113,51.0,usa,christian,n_america
84639,23.0,usa,christian,n_america
4420,24.0,switzerland,christian,europe
100194,25.0,germany,christian,europe
222276,40.0,germany,christian,europe
253590,16.0,germany,christian,europe
267116,25.0,germany,christian,europe
22755,59.0,canada,christian,n_america
103309,22.0,usa,christian,n_america
140963,45.0,usa,christian,n_america
160679,44.0,usa,christian,n_america
214657,25.0,canada,christian,n_america
241517,35.0,usa,christian,n_america
4428,31.0,spain,christian,europe
4432,64.0,england,christian,europe
4433,17.0,romania,christian,europe
51780,51.0,canada,christian,n_america
94702,50.0,canada,christian,n_america
187782,34.0,usa,christian,n_america
160062,71.0,usa,christian,n_america
234915,18.0,usa,christian,n_america
247523,32.0,romania,christian,europe
247531,16.0,romania,christian,europe
258278,31.0,usa,christian,n_america
26264,27.0,italy,christian,europe
28168,31.0,italy,christian,europe
41731,29.0,italy,christian,europe
45504,32.0,italy,christian,europe
54801,28.0,italy,christian,europe
62699,27.0,italy,christian,europe
84086,32.0,italy,christian,europe
136911,34.0,italy,christian,europe
159568,28.0,italy,christian,europe
176128,31.0,italy,christian,europe
187779,27.0,italy,christian,europe
195211,53.0,italy,christian,europe
204387,33.0,italy,christian,europe
221282,53.0,italy,christian,europe
221336,40.0,italy,christian,europe
229828,31.0,usa,christian,n_america
230547,29.0,italy,christian,europe
264836,39.0,italy,christian,europe
275567,25.0,italy,christian,europe
215003,28.0,italy,christian,europe
262968,26.0,italy,christian,europe
4437,23.0,italy,christian,europe
12387,21.0,italy,christian,europe
44855,25.0,italy,christian,europe
51342,21.0,italy,christian,europe
74559,26.0,italy,christian,europe
105188,54.0,italy,christian,europe
137776,19.0,italy,christian,europe
162688,30.0,italy,christian,europe
166473,43.0,italy,christian,europe
168674,40.0,italy,christian,europe
189047,28.0,italy,christian,europe
192150,33.0,italy,christian,europe
260059,44.0,italy,christian,europe
261771,44.0,italy,christian,europe
4439,33.0,germany,christian,europe
4443,59.0,usa,christian,n_america
4444,29.0,usa,christian,n_america
125197,29.0,usa,christian,n_america
41024,31.0,spain,christian,europe
124197,28.0,spain,christian,europe
4475,42.0,italy,christian,europe
198200,16.0,italy,christian,europe
159617,24.0,usa,christian,n_america
21479,16.0,usa,christian,n_america
85238,20.0,usa,christian,n_america
135430,21.0,usa,christian,n_america
144722,26.0,usa,christian,n_america
42346,31.0,usa,christian,n_america
151169,34.0,usa,christian,n_america
154043,16.0,england,christian,europe
215469,32.0,australia,christian,ause
236084,74.0,usa,christian,n_america
35787,25.0,england,christian,europe
88208,32.0,usa,christian,n_america
182420,77.0,canada,christian,n_america
55622,35.0,usa,christian,n_america
11250,13.0,usa,christian,n_america
153522,37.0,usa,christian,n_america
165455,29.0,usa,christian,n_america
4495,59.0,england,christian,europe
4497,25.0,austria,christian,europe
231649,22.0,usa,christian,n_america
231868,24.0,usa,christian,n_america
4508,64.0,usa,christian,n_america
4512,22.0,france,christian,europe
211610,50.0,france,christian,europe
4517,31.0,australia,christian,ause
60732,32.0,italy,christian,europe
64041,22.0,germany,christian,europe
107736,46.0,italy,christian,europe
6998,33.0,italy,christian,europe
49773,28.0,italy,christian,europe
149455,25.0,italy,christian,europe
156840,36.0,italy,christian,europe
170011,42.0,italy,christian,europe
186656,26.0,italy,christian,europe
243805,21.0,italy,christian,europe
277712,26.0,italy,christian,europe
4521,17.0,canada,christian,n_america
6460,56.0,canada,christian,n_america
38377,36.0,usa,christian,n_america
117743,35.0,usa,christian,n_america
4524,26.0,italy,christian,europe
6295,30.0,italy,christian,europe
14383,36.0,italy,christian,europe
18294,35.0,italy,christian,europe
45508,66.0,italy,christian,europe
125757,13.0,italy,christian,europe
159687,27.0,italy,christian,europe
166956,51.0,italy,christian,europe
257632,34.0,italy,christian,europe
271913,21.0,italy,christian,europe
4525,31.0,argentina,christian,s_america
4539,44.0,australia,christian,ause
31477,38.0,usa,christian,n_america
47894,29.0,newzealand,christian,ause
50559,46.0,usa,christian,n_america
63038,16.0,usa,christian,n_america
65836,59.0,usa,christian,n_america
119426,19.0,canada,christian,n_america
153648,25.0,usa,christian,n_america
172116,33.0,usa,christian,n_america
254424,27.0,usa,christian,n_america
99759,45.0,canada,christian,n_america
123705,40.0,usa,christian,n_america
258094,21.0,usa,christian,n_america
269065,30.0,usa,christian,n_america
19742,38.0,usa,christian,n_america
179736,53.0,usa,christian,n_america
4544,56.0,germany,christian,europe
4547,24.0,italy,christian,europe
230567,27.0,canada,christian,n_america
190542,25.0,australia,christian,ause
62586,46.0,usa,christian,n_america
113271,20.0,usa,christian,n_america
6273,40.0,italy,christian,europe
12365,27.0,italy,christian,europe
15673,24.0,italy,christian,europe
43520,32.0,italy,christian,europe
53795,29.0,italy,christian,europe
79189,13.0,italy,christian,europe
136687,31.0,italy,christian,europe
156170,28.0,italy,christian,europe
185354,26.0,italy,christian,europe
191683,49.0,italy,christian,europe
192992,18.0,italy,christian,europe
197226,29.0,italy,christian,europe
198464,18.0,italy,christian,europe
202842,25.0,usa,christian,n_america
211432,42.0,italy,christian,europe
226419,31.0,italy,christian,europe
240494,19.0,italy,christian,europe
240854,32.0,italy,christian,europe
261713,25.0,italy,christian,europe
276888,24.0,italy,christian,europe
112488,29.0,canada,christian,n_america
214189,24.0,usa,christian,n_america
4558,45.0,usa,christian,n_america
107303,37.0,usa,christian,n_america
38953,69.0,canada,christian,n_america
54165,27.0,australia,christian,ause
236038,34.0,australia,christian,ause
248989,61.0,australia,christian,ause
4573,32.0,usa,christian,n_america
104304,38.0,usa,christian,n_america
106305,45.0,usa,christian,n_america
108428,27.0,usa,christian,n_america
122207,46.0,usa,christian,n_america
164872,33.0,italy,christian,europe
167472,51.0,usa,christian,n_america
174813,52.0,usa,christian,n_america
188003,40.0,usa,christian,n_america
213031,52.0,australia,christian,ause
252988,13.0,usa,christian,n_america
267066,44.0,canada,christian,n_america
24299,27.0,usa,christian,n_america
196697,29.0,usa,christian,n_america
58440,39.0,usa,christian,n_america
4599,15.0,usa,christian,n_america
125051,46.0,usa,christian,n_america
269807,30.0,usa,christian,n_america
125347,32.0,usa,christian,n_america
147878,40.0,usa,christian,n_america
36130,26.0,usa,christian,n_america
229707,38.0,usa,christian,n_america
9625,20.0,usa,christian,n_america
12297,28.0,usa,christian,n_america
37835,30.0,usa,christian,n_america
9704,22.0,canada,christian,n_america
12786,29.0,usa,christian,n_america
14875,18.0,usa,christian,n_america
21277,59.0,usa,christian,n_america
49234,40.0,canada,christian,n_america
66619,25.0,italy,christian,europe
84784,19.0,canada,christian,n_america
110474,30.0,usa,christian,n_america
155502,18.0,usa,christian,n_america
202441,22.0,canada,christian,n_america
217839,18.0,canada,christian,n_america
247422,43.0,canada,christian,n_america
261385,14.0,usa,christian,n_america
235557,24.0,england,christian,europe
13146,36.0,usa,christian,n_america
20254,33.0,usa,christian,n_america
45420,28.0,usa,christian,n_america
81956,36.0,usa,christian,n_america
105863,38.0,usa,christian,n_america
126617,30.0,usa,christian,n_america
209700,45.0,usa,christian,n_america
210481,39.0,usa,christian,n_america
263443,50.0,usa,christian,n_america
273259,31.0,usa,christian,n_america
124781,30.0,usa,christian,n_america
176199,35.0,usa,christian,n_america
133827,21.0,usa,christian,n_america
113396,22.0,canada,christian,n_america
117818,24.0,england,christian,europe
173536,41.0,canada,christian,n_america
213975,23.0,usa,christian,n_america
215264,34.0,canada,christian,n_america
65027,32.0,usa,christian,n_america
5030,33.0,france,christian,europe
32955,53.0,canada,christian,n_america
8503,14.0,canada,christian,n_america
132522,20.0,canada,christian,n_america
165542,31.0,usa,christian,n_america
215733,17.0,usa,christian,n_america
220959,46.0,usa,christian,n_america
243280,45.0,usa,christian,n_america
265166,57.0,usa,christian,n_america
31059,12.0,usa,christian,n_america
13801,20.0,usa,christian,n_america
33388,22.0,usa,christian,n_america
94805,43.0,usa,christian,n_america
143239,36.0,canada,christian,n_america
174157,25.0,usa,christian,n_america
215721,14.0,netherlands,christian,europe
21367,23.0,usa,christian,n_america
4639,30.0,usa,christian,n_america
236370,20.0,usa,christian,n_america
36380,49.0,spain,christian,europe
121664,29.0,spain,christian,europe
178758,18.0,spain,christian,europe
252290,27.0,spain,christian,europe
66617,24.0,usa,christian,n_america
139050,29.0,england,christian,europe
249427,27.0,usa,christian,n_america
212477,50.0,canada,christian,n_america
4686,20.0,argentina,christian,s_america
52459,30.0,canada,christian,n_america
199529,58.0,usa,christian,n_america
4702,28.0,usa,christian,n_america
131858,31.0,usa,christian,n_america
4705,23.0,usa,christian,n_america
26055,25.0,usa,christian,n_america
53248,45.0,usa,christian,n_america
263164,32.0,usa,christian,n_america
4710,43.0,italy,christian,europe
4714,22.0,usa,christian,n_america
4720,30.0,france,christian,europe
153200,35.0,italy,christian,europe
27244,32.0,france,christian,europe
171584,17.0,france,christian,europe
195102,26.0,france,christian,europe
204672,25.0,france,christian,europe
256034,27.0,france,christian,europe
4747,54.0,mexico,christian,s_america
25351,54.0,usa,christian,n_america
145538,26.0,usa,christian,n_america
171684,36.0,costarica,christian,s_america
40247,72.0,usa,christian,n_america
215918,32.0,usa,christian,n_america
160242,50.0,usa,christian,n_america
4768,44.0,england,christian,europe
4769,35.0,usa,christian,n_america
4774,18.0,england,christian,europe
4776,13.0,australia,christian,ause
240555,22.0,usa,christian,n_america
271500,23.0,usa,christian,n_america
157129,45.0,usa,christian,n_america
5875,15.0,usa,christian,n_america
7400,22.0,usa,christian,n_america
28282,39.0,usa,christian,n_america
93024,16.0,usa,christian,n_america
178829,21.0,usa,christian,n_america
205845,29.0,usa,christian,n_america
211194,22.0,england,christian,europe
230534,17.0,usa,christian,n_america
257240,18.0,usa,christian,n_america
98873,19.0,usa,christian,n_america
227151,43.0,usa,christian,n_america
92079,57.0,usa,christian,n_america
127296,61.0,usa,christian,n_america
252446,51.0,usa,christian,n_america
258374,29.0,usa,christian,n_america
270330,23.0,usa,christian,n_america
68552,40.0,usa,christian,n_america
92474,32.0,usa,christian,n_america
204377,21.0,usa,christian,n_america
272731,67.0,hongkong,buddism,e_asia
4799,23.0,england,christian,europe
4801,34.0,usa,christian,n_america
90077,45.0,england,christian,europe
131399,27.0,newzealand,christian,ause
135625,32.0,england,christian,europe
175934,30.0,australia,christian,ause
216508,30.0,england,christian,europe
37436,35.0,england,christian,europe
177975,24.0,england,christian,europe
181723,30.0,usa,christian,n_america
200309,31.0,australia,christian,ause
59605,31.0,usa,christian,n_america
59673,15.0,usa,christian,n_america
130178,31.0,usa,christian,n_america
26748,16.0,usa,christian,n_america
51254,28.0,usa,christian,n_america
54581,36.0,usa,christian,n_america
75903,53.0,usa,christian,n_america
83596,20.0,usa,christian,n_america
90802,35.0,france,christian,europe
164191,21.0,usa,christian,n_america
168123,26.0,usa,christian,n_america
174485,67.0,usa,christian,n_america
188412,29.0,england,christian,europe
198146,18.0,usa,christian,n_america
241345,33.0,usa,christian,n_america
256539,30.0,usa,christian,n_america
259445,45.0,usa,christian,n_america
264327,18.0,usa,christian,n_america
30551,45.0,usa,christian,n_america
81883,49.0,usa,christian,n_america
82392,34.0,usa,christian,n_america
125117,55.0,usa,christian,n_america
143033,23.0,canada,christian,n_america
233818,45.0,france,christian,europe
242831,46.0,usa,christian,n_america
255296,29.0,canada,christian,n_america
258331,56.0,canada,christian,n_america
275619,31.0,usa,christian,n_america
45615,43.0,usa,christian,n_america
63280,55.0,usa,christian,n_america
63820,61.0,usa,christian,n_america
90756,35.0,usa,christian,n_america
114620,32.0,usa,christian,n_america
199443,22.0,usa,christian,n_america
22747,32.0,england,christian,europe
36496,57.0,england,christian,europe
61103,30.0,england,christian,europe
66618,46.0,england,christian,europe
78194,53.0,england,christian,europe
90130,36.0,england,christian,europe
99636,45.0,turkey,islam,islam
124304,43.0,southafrica,christian,africa
167856,37.0,england,christian,europe
182211,21.0,england,christian,europe
191888,25.0,england,christian,europe
196100,41.0,usa,christian,n_america
202327,44.0,usa,christian,n_america
205999,44.0,england,christian,europe
207669,37.0,canada,christian,n_america
212758,37.0,australia,christian,ause
218660,15.0,australia,christian,ause
236869,34.0,australia,christian,ause
238462,18.0,england,christian,europe
249825,23.0,england,christian,europe
273895,27.0,australia,christian,ause
154988,33.0,usa,christian,n_america
168315,22.0,usa,christian,n_america
75670,41.0,england,christian,europe
29881,44.0,canada,christian,n_america
30293,54.0,usa,christian,n_america
120494,40.0,netherlands,christian,europe
147350,40.0,england,christian,europe
214109,72.0,usa,christian,n_america
4806,29.0,usa,christian,n_america
24333,24.0,usa,christian,n_america
27143,37.0,usa,christian,n_america
55958,12.0,usa,christian,n_america
92235,14.0,usa,christian,n_america
126151,52.0,usa,christian,n_america
167198,27.0,usa,christian,n_america
233153,37.0,usa,christian,n_america
263550,38.0,usa,christian,n_america
4816,50.0,usa,christian,n_america
261596,20.0,usa,christian,n_america
28826,40.0,usa,christian,n_america
113778,46.0,usa,christian,n_america
122510,53.0,usa,christian,n_america
129453,50.0,usa,christian,n_america
138778,41.0,usa,christian,n_america
4820,46.0,usa,christian,n_america
200152,53.0,usa,christian,n_america
46342,24.0,canada,christian,n_america
4823,37.0,usa,christian,n_america
131524,25.0,usa,christian,n_america
254968,29.0,usa,christian,n_america
143646,33.0,usa,christian,n_america
5725,37.0,england,christian,europe
7881,23.0,england,christian,europe
17316,17.0,australia,christian,ause
22744,56.0,usa,christian,n_america
51596,23.0,canada,christian,n_america
53724,27.0,usa,christian,n_america
67493,37.0,usa,christian,n_america
99649,31.0,canada,christian,n_america
100104,29.0,usa,christian,n_america
103287,14.0,canada,christian,n_america
129108,19.0,usa,christian,n_america
132347,38.0,usa,christian,n_america
165170,20.0,usa,christian,n_america
169104,19.0,usa,christian,n_america
194832,30.0,usa,christian,n_america
202020,40.0,canada,christian,n_america
255036,23.0,usa,christian,n_america
257191,28.0,usa,christian,n_america
4838,42.0,germany,christian,europe
97007,27.0,newzealand,christian,ause
145769,28.0,newzealand,christian,ause
178238,36.0,usa,christian,n_america
190215,19.0,australia,christian,ause
210297,31.0,usa,christian,n_america
238068,37.0,usa,christian,n_america
68690,51.0,usa,christian,n_america
254649,50.0,usa,christian,n_america
260801,45.0,usa,christian,n_america
38138,39.0,usa,christian,n_america
45197,71.0,usa,christian,n_america
204688,32.0,usa,christian,n_america
250931,24.0,usa,christian,n_america
269087,57.0,canada,christian,n_america
25913,27.0,germany,christian,europe
154324,22.0,switzerland,christian,europe
159094,29.0,germany,christian,europe
184536,21.0,germany,christian,europe
209195,26.0,switzerland,christian,europe
245823,25.0,germany,christian,europe
4844,29.0,usa,christian,n_america
66892,42.0,canada,christian,n_america
93700,62.0,usa,christian,n_america
109380,70.0,usa,christian,n_america
5981,50.0,canada,christian,n_america
11621,40.0,canada,christian,n_america
30115,14.0,usa,christian,n_america
55138,77.0,england,christian,europe
60342,49.0,usa,christian,n_america
67784,29.0,usa,christian,n_america
71133,66.0,usa,christian,n_america
72147,25.0,usa,christian,n_america
77386,40.0,usa,christian,n_america
106071,28.0,usa,christian,n_america
139114,50.0,usa,christian,n_america
151967,49.0,usa,christian,n_america
186439,57.0,usa,christian,n_america
207967,32.0,usa,christian,n_america
219086,27.0,usa,christian,n_america
228993,19.0,usa,christian,n_america
232755,35.0,canada,christian,n_america
250106,49.0,usa,christian,n_america
273196,28.0,usa,christian,n_america
278023,21.0,usa,christian,n_america
4849,22.0,germany,christian,europe
140291,27.0,germany,christian,europe
4852,56.0,usa,christian,n_america
42125,34.0,usa,christian,n_america
129477,37.0,usa,christian,n_america
146650,63.0,usa,christian,n_america
254495,44.0,canada,christian,n_america
71814,24.0,usa,christian,n_america
153035,45.0,canada,christian,n_america
223059,30.0,canada,christian,n_america
275455,55.0,netherlands,christian,europe
4875,23.0,norway,christian,europe
186362,62.0,usa,christian,n_america
203001,60.0,usa,christian,n_america
204161,74.0,usa,christian,n_america
4881,59.0,canada,christian,n_america
4886,41.0,spain,christian,europe
61481,21.0,canada,christian,n_america
180333,23.0,spain,christian,europe
255255,49.0,spain,christian,europe
241011,45.0,usa,christian,n_america
11320,54.0,canada,christian,n_america
17460,26.0,usa,christian,n_america
66527,53.0,usa,christian,n_america
82905,30.0,usa,christian,n_america
83355,32.0,canada,christian,n_america
102735,19.0,usa,christian,n_america
112861,23.0,usa,christian,n_america
118180,28.0,usa,christian,n_america
153477,39.0,usa,christian,n_america
153602,60.0,usa,christian,n_america
187268,57.0,usa,christian,n_america
196229,24.0,usa,christian,n_america
207303,40.0,canada,christian,n_america
229106,53.0,usa,christian,n_america
230698,49.0,usa,christian,n_america
233754,18.0,usa,christian,n_america
276008,29.0,usa,christian,n_america
26248,37.0,usa,christian,n_america
213463,59.0,usa,christian,n_america
243991,52.0,australia,christian,ause
13140,27.0,usa,christian,n_america
75424,56.0,canada,christian,n_america
114699,28.0,usa,christian,n_america
240222,27.0,england,christian,europe
221999,32.0,canada,christian,n_america
39026,23.0,usa,christian,n_america
115665,30.0,canada,christian,n_america
176013,80.0,usa,christian,n_america
223365,61.0,usa,christian,n_america
